chrom	start	end	exon_chr	exon_start	exon_end	exon_gene	overlap_type	n_tissues	mean_pext	sd_pext	min_pext	max_pext	median_pext	iqr_pext	n_flagged.x	flagged_tissues.x	top3_tissues_by_z.x	top3_z.x	n_flagged.y	flagged_tissues.y	top3_tissues_by_z.y	top3_z.y
chrX	21504788	21504795	chrX	21503243	21506814	CNKSR2	perfect	50	0.0331768	0.04402826037898842	0	0.21827	0.024695	0.033807500000000004	2	Brain_Spinalcord_cervicalc_1,Brain_Substantianigra	Brain_Spinalcord_cervicalc_1,Brain_Substantianigra,Heart_AtrialAppendage	4.204,3.685,1.77	2	Brain_Spinalcord_cervicalc_1,Brain_Substantianigra	Brain_Spinalcord_cervicalc_1,Brain_Substantianigra	4.204,3.685
chrX	21641532	21641534	chrX	21641532	21645899	CNKSR2	perfect	50	0.013352000000000004	0.0411420034137615	0	0.19315	0	0	3	Brain_CerebellarHemisphere,Brain_Cerebellum,Brain_FrontalCortex_BA9	Brain_CerebellarHemisphere,Brain_Cerebellum,Brain_FrontalCortex_BA9	4.37,3.43,3.195	3	Brain_CerebellarHemisphere,Brain_Cerebellum,Brain_FrontalCortex_BA9	Brain_CerebellarHemisphere,Brain_Cerebellum,Brain_FrontalCortex_BA9	4.37,3.43,3.195
chrX	23664519	23664718	chrX	23664261	23664718	PRDX4	perfect	50	0.006581599999999999	0.0465389399105738	0	0.32908	0	0	1	Testis	Testis,Adipose_Subcutaneous,Adipose_Visceral_Omentum	6.93,-0.141,-0.141	1	Testis	Testis	6.93
chrX	30687532	30687616	chrX	30687532	30687616	GK	perfect	50	0.0120082	0.03611778744833722	0	0.21818	0	0	1	Muscle_Skeletal	Muscle_Skeletal,Nerve_Tibial,Liver	5.708,2.39,1.607	1	Muscle_Skeletal	Muscle_Skeletal	5.708
chrX	31266809	31266829	chrX	31266809	31266971	DMD	perfect	50	0.15380760000000002	0.11449022493805898	0	0.5865	0.13621499999999997	0.1574225	1	Cells_EBV_transformedlymphocytes	Cells_EBV_transformedlymphocytes,Cells_Culturedfibroblasts,MinorSalivaryGland	3.779,2.215,1.452	1	Cells_EBV_transformedlymphocytes	Cells_EBV_transformedlymphocytes	3.779
chrX	31508207	31508279	chrX	31508207	31508481	DMD	perfect	50	0.006153799999999999	0.01991485538127613	0	0.1352	0	0.0047025	1	Nerve_Tibial	Nerve_Tibial,Colon_Sigmoid,Colon_Transverse	6.48,1.133,0.837	1	Nerve_Tibial	Nerve_Tibial	6.48
chrX	32342844	32342850	chrX	32342630	32342850	DMD	perfect	50	0.0148798	0.031747010882273365	0	0.21296	0.00365	0.020935000000000002	1	Cells_Culturedfibroblasts	Cells_Culturedfibroblasts,Testis,Lung	6.239,1.41,0.959	1	Cells_Culturedfibroblasts	Cells_Culturedfibroblasts	6.239
chrX	37440790	37440865	chrX	37440790	37442224	FTH1P28,PRRG1	perfect	50	0.0917968	0.05575393521171251	0	0.26794	0.07739499999999999	0.05407500000000002	1	Testis	Testis,Liver,Kidney_Cortex	3.159,2.351,2.301	1	Testis	Testis	3.159
chrX	37668367	37668428	chrX	37668367	37668450	LANCL3	perfect	50	0.04663000000000003	0.10637290133664452	0	0.43421	0	0	2	Esophagus_Mucosa,WholeBlood	Esophagus_Mucosa,WholeBlood,Testis	3.644,3.322,2.499	2	Esophagus_Mucosa,WholeBlood	Esophagus_Mucosa,WholeBlood	3.644,3.322
chrX	37837216	37837359	chrX	37836756	37837359	DYNLT3	perfect	50	0.028099399999999997	0.026509201206604566	0.00309	0.16505	0.02055	0.021719999999999993	1	WholeBlood	WholeBlood,Spleen,Skin_NotSunExposed_Suprapubic	5.166,2.041,1.345	1	WholeBlood	WholeBlood	5.166
chrX	37847042	37847090	chrX	37847042	37847408	DYNLT3	perfect	50	0.0111018	0.07152976419702242	0	0.50657	0	0.001605	1	Testis	Testis,Cells_EBV_transformedlymphocytes,Brain_Hypothalamus	6.927,-0.007,-0.067	1	Testis	Testis	6.927
chrX	41743672	41743736	chrX	41743552	41743736	CASK	perfect	50	0.0845226	0.10623958007604647	0	0.65079	0.062755	0.062384999999999996	1	WholeBlood	WholeBlood,Testis,Cells_EBV_transformedlymphocytes	5.33,2.464,2.018	1	WholeBlood	WholeBlood	5.33
chrX	47218652	47218664	chrX	47217859	47218664	CDK16	perfect	50	0.1179146	0.034428011389043105	0.02479	0.23313999999999999	0.119725	0.03195500000000001	1	Testis	Testis,Ovary,Kidney_Cortex	3.347,1.792,1.663	1	Testis	Testis	3.347
chrX	48002527	48002561	chrX	48002527	48002561	ZNF81	perfect	50	0.017076600000000004	0.03534127786112356	0	0.13699	0	0.0045975	1	Brain_Cortex	Brain_Cortex,Brain_Substantianigra,Artery_Tibial	3.393,2.453,2.444	1	Brain_Cortex	Brain_Cortex	3.393
chrX	48061790	48061805	chrX	48061790	48061805	ZNF630	perfect	50	0.4148836	0.13010982214817055	0.15315	0.89474	0.387015	0.12455000000000005	1	WholeBlood	WholeBlood,Liver,Heart_LeftVentricle	3.688,2.816,1.366	1	WholeBlood	WholeBlood	3.688
chrX	48590155	48590287	chrX	48590041	48590287	WDR13	perfect	50	0.014636999999999999	0.033502645296106616	0	0.17587	0.003525	0.009930000000000001	2	MinorSalivaryGland,Pancreas	Pancreas,MinorSalivaryGland,Skin_SunExposed_Lowerleg	4.813,4.436,0.715	2	MinorSalivaryGland,Pancreas	Pancreas,MinorSalivaryGland	4.813,4.436
chrX	48695819	48695871	chrX	48695553	48695871	SUV39H1	perfect	50	0.011165	0.030103205419533166	0	0.1418	0	0	2	Brain_CerebellarHemisphere,Brain_Cerebellum	Brain_Cerebellum,Brain_CerebellarHemisphere,Brain_FrontalCortex_BA9	4.34,4.169,1.48	2	Brain_CerebellarHemisphere,Brain_Cerebellum	Brain_Cerebellum,Brain_CerebellarHemisphere	4.34,4.169
chrX	49342303	49342387	chrX	49342295	49342387	GAGE2E	perfect	50	0.01999999999999999	0.14142135623730948	0	1	0	0	1	Testis	Testis,Adipose_Subcutaneous,Adipose_Visceral_Omentum	6.93,-0.141,-0.141	1	Testis	Testis	6.93
chrX	49342852	49342973	chrX	49342852	49342973	GAGE2E	perfect	50	0.01999999999999999	0.14142135623730948	0	1	0	0	1	Testis	Testis,Adipose_Subcutaneous,Adipose_Visceral_Omentum	6.93,-0.141,-0.141	1	Testis	Testis	6.93
chrX	49345796	49345922	chrX	49345796	49345922	GAGE2E	perfect	50	0.01999999999999999	0.14142135623730948	0	1	0	0	1	Testis	Testis,Adipose_Subcutaneous,Adipose_Visceral_Omentum	6.93,-0.141,-0.141	1	Testis	Testis	6.93
chrX	49529868	49529888	chrX	49529868	49529985	GAGE12B	perfect	50	0.01999999999999999	0.14142135623730948	0	1	0	0	1	Testis	Testis,Adipose_Subcutaneous,Adipose_Visceral_Omentum	6.93,-0.141,-0.141	1	Testis	Testis	6.93
chrX	53227845	53227865	chrX	53225827	53227865	IQSEC2	perfect	50	0.010482	0.022993254467787032	0	0.14286	0.0012200000000000002	0.009545	1	Cells_EBV_transformedlymphocytes	Cells_EBV_transformedlymphocytes,Brain_Hippocampus,Brain_Putamen_basalganglia	5.757,1.429,1.349	1	Cells_EBV_transformedlymphocytes	Cells_EBV_transformedlymphocytes	5.757
chrX	53231814	53231870	chrX	53228822	53231870	IQSEC2	perfect	50	0.0218188	0.028592104493145285	0	0.18655	0.012375	0.009200000000000003	1	Testis	Testis,Brain_Putamen_basalganglia,Brain_Caudate_basalganglia	5.761,1.368,1.238	1	Testis	Testis	5.761
chrX	54174131	54174146	chrX	54173788	54174146	FAM120C	perfect	50	0.31928059999999997	0.15316724513180127	0.06323	0.78571	0.3365	0.20187500000000003	1	WholeBlood	WholeBlood,Cells_EBV_transformedlymphocytes,Muscle_Skeletal	3.045,2.383,1.946	1	WholeBlood	WholeBlood	3.045
chrX	55027750	55027807	chrX	55027750	55027857	ALAS2	perfect	50	0.0038513999999999974	0.01911529978198359	0	0.10351	0	0	2	Spleen,WholeBlood	WholeBlood,Spleen,Adipose_Subcutaneous	5.214,4.458,-0.201	1	WholeBlood	WholeBlood	5.214
chrX	69860856	69860865	chrX	69860856	69861193	EDA	perfect	50	0.054280999999999996	0.06323188792057374	0	0.33333	0.047729999999999995	0.0859375	1	WholeBlood	WholeBlood,Esophagus_Mucosa,Pancreas	4.413,2.017,1.777	1	WholeBlood	WholeBlood	4.413
chrX	70452621	70452755	chrX	70452291	70452755	DLG3	perfect	50	0.1529186	0.11711151575523987	0.01221	0.52194	0.12967499999999998	0.15651499999999996	1	Cells_Culturedfibroblasts	Cells_Culturedfibroblasts,Esophagus_Mucosa,Muscle_Skeletal	3.151,2.328,1.831	1	Cells_Culturedfibroblasts	Cells_Culturedfibroblasts	3.151
chrX	71171432	71171617	chrX	71171432	71175255	NLGN3	perfect	50	0.138749	0.06363696013244159	0.02632	0.375	0.144345	0.09011	1	Muscle_Skeletal	Muscle_Skeletal,Artery_Tibial,Thyroid	3.712,1.966,1.236	1	Muscle_Skeletal	Muscle_Skeletal	3.712
chrX	71455006	71455012	chrX	71455006	71455012	TAF1	perfect	50	0.0144306	0.02678770060520844	0	0.12277	6.25e-4	0.019445	2	Brain_CerebellarHemisphere,Brain_Cerebellum	Brain_Cerebellum,Brain_CerebellarHemisphere,Brain_Cortex	4.044,3.702,2.04	2	Brain_CerebellarHemisphere,Brain_Cerebellum	Brain_Cerebellum,Brain_CerebellarHemisphere	4.044,3.702
chrX	72305301	72305314	chrX	72305301	72305587	CITED1	perfect	50	0.011334799999999999	0.028692858618016254	0	0.11881	0	0	2	Brain_Hypothalamus,Pituitary	Brain_Hypothalamus,Pituitary,Testis	3.746,3.68,2.805	2	Brain_Hypothalamus,Pituitary	Brain_Hypothalamus,Pituitary	3.746,3.68
chrX	85971570	85971586	chrX	85969086	85971586	CHM	perfect	50	0.048107	0.022268452586837843	0.01422	0.13572	0.04381	0.0203425	1	Testis	Testis,Cells_Culturedfibroblasts,Brain_Spinalcord_cervicalc_1	3.934,2.937,1.976	1	Testis	Testis	3.934
chrX	100820617	100820648	chrX	100820535	100820648	CSTF2	perfect	50	0.023686799999999997	0.03334907540498457	0	0.1255	0	0.050257500000000004	1	Testis	Testis,Artery_Tibial,Nerve_Tibial	3.053,2.157,2.072	1	Testis	Testis	3.053
chrX	101292789	101293045	chrX	101292789	101293057	TAF7L	perfect	50	0.03179300000000002	0.12132420062857727	0	0.58036	0	0	2	Skin_NotSunExposed_Suprapubic,Skin_SunExposed_Lowerleg	Skin_SunExposed_Lowerleg,Skin_NotSunExposed_Suprapubic,Liver	4.521,4.484,2.093	2	Skin_NotSunExposed_Suprapubic,Skin_SunExposed_Lowerleg	Skin_SunExposed_Lowerleg,Skin_NotSunExposed_Suprapubic	4.521,4.484
chrX	101390477	101390549	chrX	101390477	101390796	BTK	perfect	50	0.002226200000000001	0.014451403983767142	0	0.10227	0	0	1	Testis	Testis,Lung,Cells_EBV_transformedlymphocytes	6.923,0.074,-0.006	1	Testis	Testis	6.923
chrX	103966322	103966357	chrX	103966322	103966712	TMSB15B	perfect	50	0.0354818	0.0441863774690428	0	0.25067	0.03153	0.042055	2	Brain_CerebellarHemisphere,Brain_Cerebellum	Brain_Cerebellum,Brain_CerebellarHemisphere,Cells_EBV_transformedlymphocytes	4.87,3.161,1.441	2	Brain_CerebellarHemisphere,Brain_Cerebellum	Brain_Cerebellum,Brain_CerebellarHemisphere	4.87,3.161
chrX	105948639	105948759	chrX	105948437	105948759	NRK	perfect	50	0.009848399999999998	0.02375108584929136	0	0.12985	0	0	1	Brain_Cerebellum	Brain_Cerebellum,Ovary,Brain_CerebellarHemisphere	5.052,2.115,1.763	1	Brain_Cerebellum	Brain_Cerebellum	5.052
chrX	106694002	106694408	chrX	106693793	106694408	RNF128	perfect	50	0.09971460000000001	0.28322516437553896	0	1	0	0	4	Artery_Aorta,Artery_Coronary,Esophagus_GastroesophagealJunction,Spleen	Artery_Aorta,Artery_Coronary,Esophagus_GastroesophagealJunction	3.179,3.179,3.179	4	Artery_Aorta,Artery_Coronary,Esophagus_GastroesophagealJunction,Spleen	Artery_Aorta,Artery_Coronary,Esophagus_GastroesophagealJunction	3.179,3.179,3.179
chrX	107759495	107759686	chrX	107759495	107759686	TSC22D3	perfect	50	0.0058444000000000005	0.02344930207916645	0	0.14229	0	0	1	WholeBlood	WholeBlood,Liver,Kidney_Cortex	5.819,2.943,1.408	1	WholeBlood	WholeBlood	5.819
chrX	108061427	108061535	chrX	108061427	108061535	VSIG1	perfect	50	0.011142400000000002	0.03944560230318743	0	0.19048	0	0	2	Bladder,Pituitary	Bladder,Pituitary,Testis	4.546,3.52,2.717	2	Bladder,Pituitary	Bladder,Pituitary	4.546,3.52
chrX	108183721	108183772	chrX	108183721	108183772	COL4A6	perfect	50	0.0197306	0.044085259113009916	0	0.15958	0	0	1	Bladder	Bladder,Artery_Tibial,Esophagus_GastroesophagealJunction	3.172,2.797,2.792	1	Bladder	Bladder	3.172
chrX	109535882	109535977	chrX	109535780	109535977	NXT2	perfect	50	0.017107400000000002	0.08101492691410615	0	0.52518	0	0	1	Testis	Testis,Bladder,Prostate	6.271,2.708,0.455	1	Testis	Testis	6.271
chrX	117972730	117972828	chrX	117972730	117973738	KLHL13	perfect	50	0.016662600000000003	0.034262631742444524	0	0.16364	0	0.0189775	2	Brain_CerebellarHemisphere,Brain_Cerebellum	Brain_CerebellarHemisphere,Brain_Cerebellum,Brain_Nucleusaccumbens_basalganglia	4.29,3.584,1.626	2	Brain_CerebellarHemisphere,Brain_Cerebellum	Brain_CerebellarHemisphere,Brain_Cerebellum	4.29,3.584
chrX	118986924	118987080	chrX	118986924	118987080	LONRF3	perfect	50	0.0038192000000000026	0.016457999337832093	0	0.1068	0	0	1	Testis	Testis,Pancreas,Muscle_Skeletal	6.257,2.457,0.843	1	Testis	Testis	6.257
chrX	119807488	119807581	chrX	119807432	119807581	ENSG00000290162	perfect	50	0.024200000000000003	0.07372638067993889	0.00453	0.53283	0.01276	0.009257500000000002	1	Testis	Testis,WholeBlood,Muscle_Skeletal	6.899,0.124,0.096	1	Testis	Testis	6.899
chrX	119815199	119815307	chrX	119815163	119815307	ENSG00000290163	perfect	50	0.024200000000000003	0.07372638067993889	0.00453	0.53283	0.01276	0.009257500000000002	1	Testis	Testis,WholeBlood,Muscle_Skeletal	6.899,0.124,0.096	1	Testis	Testis	6.899
chrX	119822941	119823043	chrX	119822905	119823043	ENSG00000290164	perfect	50	0.024200000000000003	0.07372638067993889	0.00453	0.53283	0.01276	0.009257500000000002	1	Testis	Testis,WholeBlood,Muscle_Skeletal	6.899,0.124,0.096	1	Testis	Testis	6.899
chrX	119831651	119831759	chrX	119831615	119831759	ENSG00000290165	perfect	50	0.024200000000000003	0.07372638067993889	0.00453	0.53283	0.01276	0.009257500000000002	1	Testis	Testis,WholeBlood,Muscle_Skeletal	6.899,0.124,0.096	1	Testis	Testis	6.899
chrX	120561371	120561399	chrX	120561132	120561545	CUL4B	perfect	50	0.1394656	0.1138481515567906	0	0.57164	0.13479999999999998	0.168985	1	Muscle_Skeletal	Muscle_Skeletal,Cells_EBV_transformedlymphocytes,Artery_Tibial	3.796,1.956,1.479	1	Muscle_Skeletal	Muscle_Skeletal	3.796
chrX	120574550	120574617	chrX	120574550	120574630	CUL4B	perfect	50	0.012313000000000001	0.024779117874796537	0.00115	0.18206	0.00831	0.004054999999999999	1	Testis	Testis,Brain_Spinalcord_cervicalc_1,Brain_Hippocampus	6.85,0.254,0.188	1	Testis	Testis	6.85
chrX	123202635	123202782	chrX	123202635	123202782	GRIA3	perfect	50	0.079339	0.11343388178015547	0	0.58156	0.023614999999999997	0.127775	1	Liver	Liver,Stomach,Kidney_Cortex	4.427,2.631,1.504	1	Liver	Liver	4.427
chrX	123204399	123204416	chrX	123204399	123204683	GRIA3	perfect	50	0.079339	0.11343388178015547	0	0.58156	0.023614999999999997	0.127775	1	Liver	Liver,Stomach,Kidney_Cortex	4.427,2.631,1.504	1	Liver	Liver	4.427
chrX	131078753	131078754	chrX	131078716	131078754	ARHGAP36	perfect	50	0.027196999999999992	0.054546227735784644	0	0.19108	0	0.015307500000000002	1	Brain_Nucleusaccumbens_basalganglia	Brain_Nucleusaccumbens_basalganglia,Brain_Hypothalamus,Pituitary	3.004,2.777,2.636	1	Brain_Nucleusaccumbens_basalganglia	Brain_Nucleusaccumbens_basalganglia	3.004
chrX	132413482	132413509	chrX	132413482	132413575	MBNL3	perfect	50	0.017674600000000013	0.07304447588969341	0	0.39079	0	0	2	Liver,Testis	Testis,Liver,WholeBlood	5.108,3.649,2.616	2	Liver,Testis	Testis,Liver	5.108,3.649
chrX	134809186	134809370	chrX	134809186	134811183	PABIR3	perfect	50	0.226126	0.10383813712913467	0	0.5798	0.19295	0.10602749999999997	1	Cells_Culturedfibroblasts	Cells_Culturedfibroblasts,Brain_Hypothalamus,Brain_Nucleusaccumbens_basalganglia	3.406,1.89,1.838	1	Cells_Culturedfibroblasts	Cells_Culturedfibroblasts	3.406
chrX	134821326	134821374	chrX	134821326	134822990	PABIR3	perfect	50	0.0850868	0.05715206895178325	0.01277	0.27397	0.07277	0.04610500000000001	2	Liver,WholeBlood	Liver,WholeBlood,Pancreas	3.305,3.283,2.399	2	Liver,WholeBlood	Liver,WholeBlood	3.305,3.283
chrX	136209242	136209339	chrX	136209167	136209442	FHL1	perfect	50	0.0637626	0.11096889356031268	0	0.44599	0.011605	0.045450000000000004	1	Brain_CerebellarHemisphere	Brain_CerebellarHemisphere,Brain_Cerebellum,Brain_FrontalCortex_BA9	3.444,2.965,2.921	1	Brain_CerebellarHemisphere	Brain_CerebellarHemisphere	3.444
chrX	136209339	136209425	chrX	136209167	136209442	FHL1	perfect	50	0.0653784	0.11414502793144073	0	0.45948	0.011715	0.0450525	1	Brain_CerebellarHemisphere	Brain_CerebellarHemisphere,Brain_Cerebellum,Brain_FrontalCortex_BA9	3.453,2.964,2.92	1	Brain_CerebellarHemisphere	Brain_CerebellarHemisphere	3.453
chrX	136209425	136209442	chrX	136209167	136209442	FHL1	perfect	50	0.0637626	0.11096889356031268	0	0.44599	0.011605	0.045450000000000004	1	Brain_CerebellarHemisphere	Brain_CerebellarHemisphere,Brain_Cerebellum,Brain_FrontalCortex_BA9	3.444,2.965,2.921	1	Brain_CerebellarHemisphere	Brain_CerebellarHemisphere	3.444
chrX	136256303	136256319	chrX	136256303	136256482	MAP7D3	perfect	50	0.012817200000000004	0.0358533806244834	0	0.20663	0	0	2	Artery_Coronary,Artery_Tibial	Artery_Tibial,Artery_Coronary,Vagina	5.406,3.237,1.18	2	Artery_Coronary,Artery_Tibial	Artery_Tibial,Artery_Coronary	5.406,3.237
chrX	137577121	137577268	chrX	137577121	137577691	ZIC3	perfect	50	0.0761364	0.1307008805110637	0	0.59649	0	0.18856	1	Testis	Testis,Pituitary,Brain_Hypothalamus	3.981,1.866,1.58	1	Testis	Testis	3.981
chrX	138857511	138857679	chrX	138857511	138857679	FGF13	perfect	50	0.039950799999999995	0.07757978886387396	0	0.4721	0.00139	0.05442	1	Muscle_Skeletal	Muscle_Skeletal,MinorSalivaryGland,Prostate	5.57,1.825,1.479	1	Muscle_Skeletal	Muscle_Skeletal	5.57
chrX	139204058	139204107	chrX	139204058	139204275	FGF13	perfect	50	0.0569942	0.09401731317091312	0	0.47575	0.01048	0.08160750000000001	1	Muscle_Skeletal	Muscle_Skeletal,MinorSalivaryGland,Stomach	4.454,2.642,1.815	1	Muscle_Skeletal	Muscle_Skeletal	4.454
chrX	139832153	139832189	chrX	139832153	139832288	ATP11C	perfect	50	0.2031542	0.09646797935679835	0.03456	0.50531	0.20284999999999997	0.1222875	1	Cells_Culturedfibroblasts	Cells_Culturedfibroblasts,Cells_EBV_transformedlymphocytes,Artery_Tibial	3.132,2.099,1.727	1	Cells_Culturedfibroblasts	Cells_Culturedfibroblasts	3.132
chrX	149688975	149688984	chrX	149688823	149688984	MAGEA11	perfect	50	0.007999999999999995	0.056568542494923844	0	0.4	0	0	1	Esophagus_Mucosa	Esophagus_Mucosa,Adipose_Subcutaneous,Adipose_Visceral_Omentum	6.93,-0.141,-0.141	1	Esophagus_Mucosa	Esophagus_Mucosa	6.93
chrX	150712943	150712970	chrX	150712943	150712970	MTMR1	perfect	50	0.017607200000000003	0.057808659758036354	0	0.36964	0	0	1	Muscle_Skeletal	Muscle_Skeletal,Heart_AtrialAppendage,Heart_LeftVentricle	6.09,1.888,1.738	1	Muscle_Skeletal	Muscle_Skeletal	6.09
chrX	151396839	151397057	chrX	151395876	151397142	ENSG00000287918,VMA21	perfect	50	0.018106	0.026724023511684413	0	0.17609	0.014124999999999999	0.021285	1	Testis	Testis,Adipose_Visceral_Omentum,Liver	5.912,1.426,1.09	1	Testis	Testis	5.912
chrX	153569756	153569764	chrX	153569602	153569962	ATP2B3	perfect	50	0.027061199999999997	0.0876590219960622	0	0.54993	0	0.0134225	1	AdrenalGland	AdrenalGland,Testis,Pituitary	5.965,2.86,1.283	1	AdrenalGland	AdrenalGland	5.965
chrX	154092183	154092209	chrX	154092183	154092307	MECP2	perfect	50	0.4249118	0.08912420875659877	0.26882	0.70805	0.42372	0.09505250000000004	1	WholeBlood	WholeBlood,Liver,Cells_Culturedfibroblasts	3.177,2.582,2.095	1	WholeBlood	WholeBlood	3.177
chrX	154542263	154542452	chrX	154542222	154542452	IKBKG	perfect	50	0.0538228	0.029850183402164502	0	0.16991	0.04741	0.025370000000000004	1	Liver	Liver,AdrenalGland,Cells_Culturedfibroblasts	3.889,2.891,1.777	1	Liver	Liver	3.889
chrX	154882036	154882198	chrX	154882036	154882472	F8	perfect	50	0.0502002	0.05110077524432901	0.0065	0.23889	0.034945000000000004	0.0363975	3	Brain_CerebellarHemisphere,Brain_Cerebellum,WholeBlood	Brain_Cerebellum,Brain_CerebellarHemisphere,WholeBlood	3.693,3.148,3.026	3	Brain_CerebellarHemisphere,Brain_Cerebellum,WholeBlood	Brain_Cerebellum,Brain_CerebellarHemisphere,WholeBlood	3.693,3.148,3.026
chrX	156020960	156021148	chrX	156020825	156021148	WASH6P	perfect	50	0.05334	0.02043191191469354	0.02392	0.15744	0.04877	0.016635000000000004	1	Muscle_Skeletal	Muscle_Skeletal,Heart_LeftVentricle,Brain_CerebellarHemisphere	5.095,1.847,1.474	1	Muscle_Skeletal	Muscle_Skeletal	5.095
chrX	156021680	156021792	chrX	156021327	156023213	ENSG00000270726,ENSG00000295135,WASH6P	perfect	50	0.05334	0.02043191191469354	0.02392	0.15744	0.04877	0.016635000000000004	1	Muscle_Skeletal	Muscle_Skeletal,Heart_LeftVentricle,Brain_CerebellarHemisphere	5.095,1.847,1.474	1	Muscle_Skeletal	Muscle_Skeletal	5.095
chrX	156021998	156022145	chrX	156021327	156023213	ENSG00000270726,ENSG00000295135,WASH6P	perfect	50	0.05334	0.02043191191469354	0.02392	0.15744	0.04877	0.016635000000000004	1	Muscle_Skeletal	Muscle_Skeletal,Heart_LeftVentricle,Brain_CerebellarHemisphere	5.095,1.847,1.474	1	Muscle_Skeletal	Muscle_Skeletal	5.095
chrX	156022322	156022459	chrX	156021327	156023213	ENSG00000270726,ENSG00000295135,WASH6P	perfect	50	0.05334	0.02043191191469354	0.02392	0.15744	0.04877	0.016635000000000004	1	Muscle_Skeletal	Muscle_Skeletal,Heart_LeftVentricle,Brain_CerebellarHemisphere	5.095,1.847,1.474	1	Muscle_Skeletal	Muscle_Skeletal	5.095
chrX	156022698	156022834	chrX	156021327	156023213	ENSG00000270726,ENSG00000295135,WASH6P	perfect	50	0.05334	0.02043191191469354	0.02392	0.15744	0.04877	0.016635000000000004	1	Muscle_Skeletal	Muscle_Skeletal,Heart_LeftVentricle,Brain_CerebellarHemisphere	5.095,1.847,1.474	1	Muscle_Skeletal	Muscle_Skeletal	5.095
chrX	156023011	156023213	chrX	156021327	156023213	ENSG00000270726,ENSG00000295135,WASH6P	perfect	50	0.05334	0.02043191191469354	0.02392	0.15744	0.04877	0.016635000000000004	1	Muscle_Skeletal	Muscle_Skeletal,Heart_LeftVentricle,Brain_CerebellarHemisphere	5.095,1.847,1.474	1	Muscle_Skeletal	Muscle_Skeletal	5.095
chrX	156023301	156023460	chrX	156023301	156026837	DDX11L16,ENSG00000295135,WASH6P	perfect	50	0.05334	0.02043191191469354	0.02392	0.15744	0.04877	0.016635000000000004	1	Muscle_Skeletal	Muscle_Skeletal,Heart_LeftVentricle,Brain_CerebellarHemisphere	5.095,1.847,1.474	1	Muscle_Skeletal	Muscle_Skeletal	5.095
chrX	156024119	156024272	chrX	156023301	156026837	DDX11L16,ENSG00000295135,WASH6P	perfect	50	0.05334	0.02043191191469354	0.02392	0.15744	0.04877	0.016635000000000004	1	Muscle_Skeletal	Muscle_Skeletal,Heart_LeftVentricle,Brain_CerebellarHemisphere	5.095,1.847,1.474	1	Muscle_Skeletal	Muscle_Skeletal	5.095
chrX	156025031	156025100	chrX	156023301	156026837	DDX11L16,ENSG00000295135,WASH6P	perfect	50	0.05334	0.02043191191469354	0.02392	0.15744	0.04877	0.016635000000000004	1	Muscle_Skeletal	Muscle_Skeletal,Heart_LeftVentricle,Brain_CerebellarHemisphere	5.095,1.847,1.474	1	Muscle_Skeletal	Muscle_Skeletal	5.095
chrX	156025240	156025371	chrX	156023301	156026837	DDX11L16,ENSG00000295135,WASH6P	perfect	50	0.05334	0.02043191191469354	0.02392	0.15744	0.04877	0.016635000000000004	1	Muscle_Skeletal	Muscle_Skeletal,Heart_LeftVentricle,Brain_CerebellarHemisphere	5.095,1.847,1.474	1	Muscle_Skeletal	Muscle_Skeletal	5.095
